BLANK,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,
1,null,43.542163000000016,41.47520200000002,154.60022500000002,157.576467,160.47910400000004,160.94284200000007,149.977845,32.149069000000004,33.45935,145.82468200000005,145.23258300000003,158.72299400000003,263.897804,155.39300299999994,136.10252,134.60764600000002,133.739666,135.549349,135.653078,147.33337900000004,142.33164599999998,280.2693719999999,142.213486,142.26406300000005,142.45761799999997,280.2693719999999,141.67017799999996,136.886595,146.842319,162.36803600000005,134.49187500000002,141.51093699999998,139.54180600000004,135.98863800000004,144.74408799999998,138.89788800000002,135.03327900000002,138.80239400000002,148.25597199999996,263.897804,141.02187600000008,147.77482100000003,140.897287,128.138345,108.85751300000005,194.14037700000014,98.14193200000005,98.69284600000006,100.50096500000005,96.46010000000005,84.55761400000004,103.263711,107.71667200000002,132.09165500000003,258.70037800000006,132.07594200000003,124.301675,134.06780100000006,277.4586719999999,132.522752,129.85034500000006,131.80996300000007,277.4586719999999,132.50300100000007,275.9543139999999,138.17966600000003,141.251669,137.44677,131.75283899999997,136.63380999999998,139.07107800000006,140.55111600000004,140.85625799999997,136.36053700000005,132.746266,391.14402299999995,391.14402299999995,127.74069500000002,133.127452,133.484615,131.98162800000003,129.49583700000002,275.9543139999999,143.964225,130.17985400000003,136.77946400000002,132.012183,129.708367,131.97880299999997,135.461363,131.49981099999997,137.05554399999994,140.13240699999997,137.34249400000004,136.357193,135.986326,391.14402299999995,128.42752900000005,258.70037800000006,287.88707400000004,144.27220999999997,287.88707400000004,143.05377200000007,146.54098700000006,119.26552699999999,120.19568900000002,123.68261700000002,125.67789800000001,125.574436,137.29414200000005,143.21261400000003,146.698624,140.621416,142.60018000000002,140.85138500000005,136.19647200000003,149.23217400000007,147.99486200000004,144.038793,189.21003999999996,113.017465,127.18407600000003,130.61383100000003,127.618666,113.48039800000001,115.69423100000002,108.448256,108.583622,105.40323500000002,122.56347300000002,250.220794,107.10032200000002,119.017803,125.33968500000002,118.936473,250.220794,119.44379200000006,107.65546799999998,98.90560600000002,99.86232000000003,122.79290300000002,472.21791000000036,158.0692840000001,472.21791000000036,472.21791000000036,155.2326040000001,131.40993200000005,153.49240100000006,144.14180700000006,141.47721200000007,286.9303519999999,286.9303519999999,133.91438799999997,120.86700600000003,120.462477,154.18146199999995,619.5219960000007,619.5219960000007,619.5219960000007,619.5219960000007,311.3364440000001,311.3364440000001,166.48750199999995,165.403069,162.26460600000001,83.52980300000002,135.76232600000006,133.741913,133.65802200000005,132.23880700000004,130.64294900000004,130.73360900000003,130.07959300000002,128.43763900000002,112.64974900000006,147.41427400000003,86.054045,201.006874,201.006874,171.971844,171.971844,115.16976400000003,116.93519500000004,116.49852800000004,131.48318500000002,116.52585100000002,121.440335,168.58718099999996,370.022468,370.022468,173.23844999999997,173.03881099999998,170.05961899999994,342.9723699999999,342.9723699999999,172.21765799999997,185.8983519999999,168.548245,171.6104930000001,42.139013,43.549865,53.195350999999995,42.943791,127.27924200000002,133.67039100000002,132.50570900000002,130.047338,135.95364900000004,151.22189,151.17323199999998,149.78212400000004,162.84439899999998,163.06618299999997,174.033788,161.56951200000006,160.53155700000002,161.326886,159.93513000000002,79.32897400000003,69.04328600000002,49.736867000000004,64.421897,178.30397500000012,179.4256020000001,357.5383220000001,177.83227800000012,181.3134920000001,357.5383220000001,159.78705600000004,75.96438899999998,77.111467,71.70462400000001,73.53207900000001,98.09804100000001,86.37401199999998,188.3923320000001,76.599677,89.31767600000003,86.54782800000002,80.00070500000001,188.3923320000001,88.84155400000003,92.84538000000002,90.60114600000003,178.70759000000004,178.70759000000004,155.386811,151.75625399999996,151.55489500000007,158.68031499999995,84.07283200000002,136.81891500000003,68.590903,69.442853,68.66349500000001,121.51844600000004,118.07609299999999,247.1549959999999,116.04587099999999,348.533259,113.66895900000002,113.42487799999999,117.582781,348.533259,121.000994,124.053165,348.533259,247.1549959999999,116.68909899999998,118.04018700000003,112.71029100000001,106.87300600000002,118.36569599999999,238.8272479999999,117.45042000000001,118.16647999999999,114.67136000000002,110.622396,99.19212,103.14320599999998,111.95523399999999,105.16490999999999,209.928802,99.13069699999998,103.94826499999998,111.42993,97.99101999999999,110.747014,116.04328299999999,102.13062799999997,102.63829299999998,108.815394,106.38210399999997,119.072011,238.8272479999999,106.35317000000002,106.471977,111.25660300000001,109.30019400000002,209.928802,111.17006800000003,112.91186300000003,96.846199,127.59645900000004,127.22557900000004,109.94660900000002,214.73698599999994,214.73698599999994,101.96596799999999,115.40377600000002,122.40923900000001,127.978684,125.643322,131.26220300000003,125.35822500000002,123.64944200000001,133.75664,49.16207000000001,49.79028800000004,48.040240999999995,32.859652999999994,27.054993000000003,24.723220999999995,24.081341999999996,73.02782500000002,71.252402,71.88890500000002,89.54668,70.84615699999999,69.64342399999998,69.65705399999999,81.047313,78.67307799999999,237.91021499999997,237.91021499999997,237.91021499999997,35.615522000000006,36.13391800000001,14.811098000000001,15.483848000000002,
2,43.542162999999974,null,2.066961,153.51722100000003,156.49346300000002,159.39610000000005,159.85983800000008,148.894841,68.414344,69.724625,173.90241900000004,180.11157499999996,187.62161899999998,320.05327799999986,183.4707399999999,164.18025699999993,162.685383,161.8174029999999,163.62708599999996,163.73081499999992,175.41111600000002,170.40938299999993,336.42484599999983,170.29122299999995,170.34180000000003,170.53535499999992,336.42484599999983,169.74791499999992,164.96433199999996,174.92005599999996,190.44577300000006,162.569612,169.588674,167.61954300000002,164.06637500000005,172.821825,166.97562500000004,163.11101600000003,166.88013100000003,176.3337089999999,320.05327799999986,169.0996130000001,175.85255800000004,143.56670300000005,130.80776100000003,151.06431600000005,207.59452100000004,140.34873500000003,140.89964900000004,142.70776800000004,138.66690300000005,126.76441700000004,144.63025499999998,64.17450899999999,160.15372699999992,314.855852,158.2585039999999,152.37941199999997,160.25036299999996,329.8237959999999,158.705314,156.03290699999994,157.99252499999994,329.8237959999999,158.68556299999995,328.3194379999998,164.3622279999999,167.4342309999999,163.6293319999999,157.93540099999987,162.81637199999997,165.25363999999993,166.7336779999999,167.03881999999984,162.54309899999993,158.9288279999999,469.69170899999995,469.69170899999995,153.9232569999999,159.3100139999999,159.6671769999999,158.16419000000002,155.67839899999993,328.3194379999998,170.1467869999999,156.36241599999994,162.9620259999999,158.19474499999987,155.89092899999991,158.16136499999988,161.643925,157.68237299999987,163.23810599999985,166.31496899999988,163.52505599999995,162.5397549999999,162.16888799999987,469.69170899999995,154.6100909999999,314.855852,344.04254800000007,170.45477199999988,344.04254800000007,169.23633399999994,172.72354899999993,145.4480889999999,146.3782509999999,149.86517899999987,151.86045999999993,151.75699799999995,163.47670399999993,169.39517599999994,172.8811859999999,166.80397799999992,168.78274199999993,167.03394699999993,164.27420900000004,176.11510799999988,176.07259900000005,170.2213549999999,229.12956299999988,140.30989399999996,155.26181300000005,158.69156800000002,155.69640299999998,141.55813499999996,143.77196799999996,136.52599299999997,136.66135899999998,133.48097199999995,149.40505799999997,306.3762679999998,133.38581099999996,147.09554,153.41742200000002,147.01421,306.3762679999998,153.66627299999996,138.571725,97.82260200000003,98.77931600000004,121.70989900000004,550.765596,184.25184599999997,550.765596,550.765596,181.41516599999997,157.59249399999993,179.67496299999993,170.32436899999993,167.65977399999994,339.29547600000006,339.29547600000006,141.16024699999997,144.42427100000003,144.41776900000005,196.38826499999993,788.3492080000002,788.3492080000002,788.3492080000002,788.3492080000002,395.7500500000002,395.7500500000002,208.69430499999993,207.60987199999997,199.42923099999996,39.98764,177.96912900000004,175.948716,175.86482500000002,174.44561000000002,172.84975200000008,172.94041200000007,172.286396,170.64444200000005,154.85655200000002,189.6210770000001,57.827152,122.798534,122.798534,94.52077399999999,94.52077399999999,141.35232599999998,143.11775699999995,142.68108999999995,157.66574699999998,142.70841299999998,147.622897,194.76974299999986,432.1442399999997,432.1442399999997,200.2312539999998,200.03161499999982,198.1373559999999,399.12784399999975,399.12784399999975,199.2104619999998,212.0809139999998,194.7308069999999,212.435028,68.321575,69.73242699999999,79.56251,69.126353,153.4618039999999,159.85295299999993,158.68827099999993,156.2298999999999,162.1362109999999,177.4044519999999,177.3557939999999,175.96468599999994,189.0269609999999,189.24874499999987,200.2163499999999,187.75207399999996,186.71411899999993,187.5094479999999,186.11769199999992,36.19005699999999,25.904368999999996,93.27902999999999,100.68717200000003,204.486537,205.608164,409.9034459999998,204.01484,207.496054,409.9034459999998,122.51476099999996,102.14695099999999,103.29402899999997,97.88718599999997,99.71464099999997,124.28060299999997,112.55657399999994,240.7574559999999,102.78223899999996,115.500238,112.73038999999999,106.18326700000001,240.7574559999999,115.02411599999999,119.02794199999998,116.78370799999999,231.07271399999982,231.07271399999982,181.5693729999999,177.93881599999986,178.43782899999988,184.86287699999986,65.56421200000003,163.00147699999997,67.50789900000001,68.35984900000001,67.58049100000002,81.55260799999996,144.25865499999986,299.52011999999996,142.2284329999999,427.0809449999996,139.85152099999988,139.6074399999999,143.76534299999992,427.0809449999996,147.18355599999987,150.23572699999988,427.0809449999996,299.52011999999996,142.87166099999988,144.22274899999985,138.89285299999992,133.05556799999997,144.5482579999999,291.19237199999986,143.6329819999999,144.34904199999988,140.85392199999993,136.80495799999989,125.37468199999996,129.3257679999999,138.1377959999999,131.34747199999993,262.29392599999983,125.31325899999995,130.1308269999999,137.61249199999992,124.17358199999995,136.92957599999988,142.2258449999999,128.31318999999993,128.82085499999994,134.9979559999999,132.5646659999999,145.25457299999988,291.19237199999986,132.53573199999997,132.65453899999994,137.43916499999992,135.4827559999999,262.29392599999983,137.35262999999995,139.0944249999999,123.02876099999996,153.77902099999983,153.40814099999983,136.12917099999993,267.10210999999975,267.10210999999975,128.14852999999997,141.58633799999993,102.91036100000001,104.24157500000003,98.83913700000001,106.73411600000003,106.1984,102.06746199999999,109.28146600000004,30.486488000000005,31.281668000000003,50.28192499999999,54.27187299999999,47.05037599999999,53.101778,52.613096,44.750067,39.96820700000001,43.662012000000004,115.72924199999999,97.02871899999998,95.82598599999997,95.83961599999998,108.86111599999998,105.03344899999998,319.78750199999973,319.78750199999973,319.78750199999973,59.77912100000001,60.29751700000001,37.52285099999999,38.19560099999999,
3,41.47520199999998,2.066961,null,155.18093600000006,158.15717800000004,161.05981500000007,161.5235530000001,150.558556,70.48130500000002,71.79158600000002,175.56613400000003,181.77528999999996,189.28533399999998,323.3807079999999,185.1344549999999,165.84397199999992,164.349098,163.48111799999992,165.29080099999996,165.39452999999992,177.07483100000002,172.07309799999996,339.7522759999998,171.95493799999994,172.00551500000003,172.19906999999992,339.7522759999998,171.41162999999992,166.62804699999995,176.58377099999996,192.10948800000003,164.233327,171.252389,169.28325800000002,165.73009000000005,174.48554,168.63934000000003,164.77473100000003,168.54384600000003,177.9974239999999,323.3807079999999,170.7633280000001,177.51627300000004,145.23041800000007,132.47147600000005,150.33271500000006,209.25823600000007,139.61713400000005,140.16804800000006,141.97616700000006,137.93530200000006,126.03281600000004,144.73891300000008,66.24146999999998,161.81744199999991,318.183282,159.92221899999993,154.04312699999997,161.914078,333.1512259999999,160.36902899999998,157.69662199999993,159.65623999999997,333.1512259999999,160.34927799999997,331.64686799999987,166.02594299999993,169.09794599999992,165.29304699999992,159.5991159999999,164.48008699999997,166.91735499999996,168.3973929999999,168.70253499999987,164.20681399999992,160.59254299999992,474.6828539999999,474.6828539999999,155.58697199999992,160.97372899999993,161.33089199999992,159.82790500000002,157.34211399999995,331.64686799999987,171.81050199999993,158.02613099999996,164.62574099999992,159.8584599999999,157.55464399999994,159.8250799999999,163.30764,159.3460879999999,164.90182099999987,167.9786839999999,165.18877099999997,164.20346999999992,163.8326029999999,474.6828539999999,156.27380599999992,318.183282,347.36997800000006,172.1184869999999,347.36997800000006,170.90004899999994,174.38726399999993,147.11180399999992,148.04196599999992,151.5288939999999,153.52417499999993,153.42071299999995,165.14041899999995,171.05889099999996,174.54490099999992,168.46769299999994,170.44645699999995,168.69766199999992,165.93792400000004,177.7788229999999,177.73631400000005,171.88506999999993,230.68524199999996,141.97360899999995,156.92552800000004,160.35528300000001,157.36011799999997,143.22184999999996,145.43568299999995,138.18970799999997,138.32507399999997,135.14468699999995,151.068773,309.7036979999998,135.049526,148.759255,155.081137,148.677925,309.7036979999998,155.32998799999996,140.23543999999998,99.48631700000004,100.44303100000005,123.37361400000005,555.7567409999999,185.915561,555.7567409999999,555.7567409999999,183.078881,159.25620899999996,181.33867799999996,171.98808399999996,169.32348899999997,342.6229060000001,342.6229060000001,142.823962,146.08798600000006,146.08148400000007,195.65666399999995,785.4228040000006,785.4228040000006,785.4228040000006,785.4228040000006,394.28684800000025,394.28684800000025,207.96270399999995,206.87827099999998,201.09294599999996,42.054601000000005,177.23752800000005,175.217115,175.13322400000004,173.71400900000003,172.11815100000013,172.2088110000001,171.554795,169.9128410000001,154.12495100000004,188.88947600000012,59.894113000000004,126.932456,126.932456,97.848204,97.848204,143.016041,144.78147199999998,144.34480499999998,159.329462,144.372128,149.286612,196.4334579999999,435.4716699999996,435.4716699999996,201.89496899999983,201.69532999999984,199.8010709999999,402.4552739999997,402.4552739999997,200.87417699999983,213.74462899999983,196.39452199999994,213.0856950000002,69.98528999999999,71.39614199999998,81.226225,70.79006799999999,155.1255189999999,161.51666799999995,160.35198599999995,157.89361499999993,163.7999259999999,179.06816699999993,179.0195089999999,177.62840099999997,190.6906759999999,190.9124599999999,201.88006499999992,189.415789,188.37783399999995,189.17316299999993,187.78140699999994,37.853771999999985,27.568083999999995,91.212069,102.75413300000005,206.15025200000002,207.271879,413.23087599999985,205.67855500000002,209.159769,413.23087599999985,124.17847599999995,103.81066599999998,104.95774399999996,99.55090099999997,101.37835599999997,125.94431799999997,114.22028899999994,244.0848859999999,104.44595399999996,117.16395299999999,114.39410499999998,107.84698200000001,244.0848859999999,116.68783099999999,120.69165699999998,118.44742299999999,234.40014399999984,234.40014399999984,183.23308799999992,179.60253099999989,180.1015439999999,186.52659199999988,67.22792700000002,164.665192,69.17161400000002,70.02356400000002,69.24420600000003,83.21632299999996,145.9223699999999,302.84755,143.89214799999993,432.0720899999998,141.5152359999999,141.27115499999994,145.42905799999994,432.0720899999998,148.8472709999999,151.8994419999999,432.0720899999998,302.84755,144.5353759999999,145.88646399999988,140.5565679999999,134.71928299999996,146.21197299999992,294.5198019999999,145.2966969999999,146.0127569999999,142.51763699999992,138.4686729999999,127.03839699999996,130.98948299999992,139.80151099999992,133.01118699999995,265.6213559999998,126.97697399999994,131.79454199999992,139.2762069999999,125.83729699999995,138.5932909999999,143.8895599999999,129.97690499999996,130.48456999999996,136.66167099999993,134.22838099999993,146.9182879999999,294.5198019999999,134.19944699999996,134.31825399999994,139.1028799999999,137.1464709999999,265.6213559999998,139.01634499999994,140.7581399999999,124.69247599999996,155.44273599999985,155.07185599999985,137.79288599999992,270.42953999999975,270.42953999999975,129.812245,143.25005299999995,104.57407599999999,105.90529000000001,100.50285199999999,108.39783100000001,107.86211499999999,103.73117699999997,110.94518100000002,32.15020300000001,32.945383000000014,52.34888599999999,56.33883399999999,49.11733699999999,55.168739,54.680057,46.81702800000001,42.035168000000006,45.728973,117.39295699999998,98.69243399999998,97.48970099999997,97.50333099999997,110.52483099999998,106.69716399999997,324.7786469999997,324.7786469999997,324.7786469999997,61.44283600000001,61.96123200000001,39.186565999999985,39.859315999999986,
4,154.60022500000005,153.51722100000006,155.18093600000006,null,3.38564,6.288277,6.342617000000001,10.256286,186.21620500000006,187.52648600000006,186.64725099999998,199.4446680000001,206.95471200000011,376.2294800000001,202.55486400000007,179.95523300000005,177.18219100000005,177.32775200000006,185.08682300000004,182.86406700000003,188.137352,188.67482100000007,375.97762400000005,189.62431600000008,184.83860800000008,185.66588000000007,375.97762400000005,186.78736600000008,183.17482000000007,194.2531490000001,196.71954900000003,177.06642000000005,181.83735699999997,182.11635100000007,177.83982500000005,185.07050799999996,180.74907500000003,176.88446600000003,180.65358100000003,195.4178330000001,376.2294800000001,181.34829600000006,188.10124100000002,33.794979000000005,46.55392100000001,200.12295999999995,100.996136,187.81981999999994,188.37073399999994,190.17885299999995,189.50165199999992,200.57328400000003,179.21271699999994,208.11749299999994,170.300467,338.8942620000001,153.57337900000005,162.614223,166.0968750000001,341.51681999999994,164.87262900000002,166.17964700000002,158.19106700000006,341.51681999999994,158.88410500000006,340.0124619999999,164.56077000000002,171.3343660000001,169.47584400000002,163.781913,170.19198400000008,165.45218200000005,172.86299300000007,162.22506600000006,171.95063700000009,164.77534000000003,470.2873350000002,470.2873350000002,156.67573800000002,165.15652600000004,165.51368900000003,164.78407600000006,161.52491100000006,340.0124619999999,172.29362400000008,162.20892800000007,163.607583,160.547495,161.73744100000005,164.007877,169.67687300000003,163.528885,164.40589500000002,172.161481,169.37156800000008,168.38626700000003,158.48931700000003,470.2873350000002,154.80863300000001,338.8942620000001,366.51654399999995,176.301284,366.51654399999995,179.38307400000002,179.620865,151.29460100000003,152.22476300000002,152.245768,162.0072,161.90373800000003,163.67524600000004,175.24168800000007,175.02802300000008,172.65049000000005,174.62925400000006,177.180687,175.869086,181.96162,187.309597,176.06786700000004,235.8760409999999,160.04558799999995,169.03526300000004,172.46501800000001,170.19321100000002,171.46859199999997,176.49127199999992,169.24529699999994,166.57181599999998,163.39142899999996,164.41743600000007,358.6253680000001,152.02715000000003,167.511691,166.04153900000003,167.430361,358.6253680000001,186.38557699999993,173.15418699999995,60.962145,61.918859,31.807322,494.5219710000004,165.50397100000004,494.5219710000004,494.5219710000004,150.238754,144.76246799999998,167.60581600000003,161.1135060000001,155.59062700000004,315.15718199999975,315.15718199999975,51.30856100000001,63.59062300000002,63.75201200000002,229.57444100000006,929.9212280000006,929.9212280000006,929.9212280000006,929.9212280000006,461.8031340000001,461.8031340000001,241.72084700000005,244.86024600000007,218.7623240000001,193.50486100000003,225.79799799999998,223.77758499999993,223.69369399999997,222.27447899999996,219.39149900000007,219.48215900000005,219.37805100000008,217.18618900000004,202.55422099999996,216.4293050000001,211.3443730000002,429.83297600000014,429.83297600000014,281.84744599999993,281.84744599999993,99.88505900000001,93.33452200000002,93.81202200000001,109.43662300000003,97.74444400000003,85.918754,200.616255,444.459444,444.459444,206.07776599999994,205.87812699999995,207.74745599999994,410.91387800000007,410.91387800000007,205.05697399999994,217.92742599999994,199.3921350000001,225.82314299999996,139.50578400000006,140.91663600000007,150.74671900000007,140.31056200000006,131.537123,120.16655600000001,118.31787800000001,120.776249,140.21153,183.25096400000004,183.20230600000002,181.81119800000008,191.17379800000006,191.39558200000005,202.07088900000005,189.89891100000014,191.3754470000001,189.65628500000008,190.7790200000001,163.143767,162.395769,178.99753500000008,199.68546800000016,172.29162699999998,172.33906999999996,338.0092259999999,172.58017399999997,178.83011299999998,338.0092259999999,123.52264799999999,111.81646500000002,107.10302200000002,112.50986500000003,110.68241000000003,119.814766,136.63661000000005,205.01461999999992,130.89282300000002,110.99592200000001,113.58048000000004,123.51083000000003,205.01461999999992,111.28675400000003,117.53723400000003,109.71245200000001,226.77417599999993,226.77417599999993,187.41588500000003,183.785328,184.284341,190.709389,98.584717,93.47518100000002,87.06870800000002,90.24795000000002,87.77288100000003,156.152827,147.38278599999998,299.91720399999997,147.31838299999998,444.62048100000004,140.050063,145.45395200000002,146.275255,444.62048100000004,149.53021999999996,150.434269,444.62048100000004,299.91720399999997,148.71817299999998,144.42129099999997,149.039593,122.69882700000002,132.62898300000003,312.3975499999999,153.779722,130.733359,151.000662,135.184844,129.458574,135.02176599999999,143.984308,137.486646,283.5823459999999,134.21750100000003,134.27611600000003,132.64352300000002,134.817792,135.309462,137.256876,134.25679499999998,135.65901300000002,140.844468,133.841495,149.86128199999996,312.3975499999999,143.17994199999998,141.558781,147.585905,145.629496,283.5823459999999,147.99683999999996,139.292967,133.672971,151.21684600000006,151.58772600000006,146.73176,288.3072879999999,288.3072879999999,138.79274,152.188927,86.11089000000001,89.68736700000002,89.344973,86.72622400000002,82.73785600000002,87.351093,87.32267600000003,123.03073300000003,122.23555300000002,202.64046600000006,187.45987800000003,181.65521800000008,179.32344600000002,178.68156700000003,198.26728800000015,193.48542800000013,197.17923300000015,145.50406500000003,155.01532100000003,153.76256,154.66025000000002,155.67073700000006,154.3518740000001,458.36846700000024,458.36846700000024,458.36846700000024,121.08878300000006,121.60717900000007,141.24097300000008,140.7523250000001,
5,157.57646700000004,156.49346300000008,158.15717800000007,3.3856400000000004,null,2.902637,3.815026,13.232528000000002,189.19244700000004,190.50272800000005,189.62349299999997,202.42091000000008,209.9309540000001,382.18196400000005,205.53110600000005,182.93147500000003,180.15843300000003,180.30399400000005,188.063065,185.84030900000002,191.11359399999998,191.65106300000005,381.930108,192.60055800000006,187.81485000000006,188.64212200000006,381.930108,189.76360800000006,186.15106200000005,197.22939100000008,199.69579099999999,180.04266200000004,184.81359899999995,185.09259300000005,180.81606700000003,188.04674999999995,183.72531700000002,179.86070800000002,183.62982300000002,198.39407500000007,382.18196400000005,184.32453800000005,191.077483,36.771221000000004,49.53016300000001,203.09920199999996,103.972378,190.79606199999995,191.34697599999996,193.15509499999996,192.47789399999994,203.54952600000001,182.18895899999995,211.09373499999992,173.27670899999998,344.846746,156.549621,165.590465,169.07311700000005,347.4693039999999,167.84887099999997,169.155889,161.16730900000002,347.4693039999999,161.86034700000002,345.9649459999999,167.53701199999998,174.31060800000006,172.45208599999998,166.75815499999996,173.16822600000003,168.428424,175.83923500000003,165.201308,174.92687900000004,167.75158199999998,479.2160610000001,479.2160610000001,159.65197999999998,168.132768,168.48993099999998,167.760318,164.50115300000002,345.9649459999999,175.26986600000004,165.18517000000003,166.58382499999996,163.52373699999995,164.713683,166.98411899999996,172.65311499999999,166.50512699999996,167.38213699999997,175.13772299999997,172.34781000000004,171.362509,161.46555899999998,479.2160610000001,157.78487499999997,344.846746,372.46902799999987,179.27752599999997,372.46902799999987,182.359316,182.59710699999997,154.27084299999999,155.20100499999998,155.22200999999995,164.983442,164.87998000000002,166.651488,178.21793000000002,178.00426500000003,175.626732,177.60549600000002,180.156929,178.845328,184.93786199999997,190.28583899999995,179.044109,238.85228299999986,163.02182999999997,172.01150500000003,175.44126,173.169453,174.444834,179.46751399999994,172.22153899999995,169.548058,166.36767099999997,167.39367800000008,364.57785200000006,155.00339200000005,170.487933,169.017781,170.406603,364.57785200000006,189.36181899999994,176.13042899999996,63.938387,64.895101,34.783564,503.4506970000004,168.48021300000002,503.4506970000004,503.4506970000004,153.21499599999999,147.73870999999994,170.582058,164.08974800000004,158.566869,321.1096659999997,321.1096659999997,54.284803000000004,66.566865,66.728254,232.55068300000005,941.8261960000006,941.8261960000006,941.8261960000006,941.8261960000006,467.755618,467.755618,244.69708900000003,247.83648800000006,221.73856600000008,196.48110300000005,228.77424,226.75382699999994,226.66993599999998,225.25072099999997,222.36774100000002,222.458401,222.35429300000004,220.162431,205.53046299999997,219.4055470000001,214.3206150000002,435.7854600000001,435.7854600000001,287.7999299999999,287.7999299999999,102.861301,96.310764,96.788264,112.41286500000001,100.72068600000001,88.89499599999999,203.59249699999995,450.41192799999993,450.41192799999993,209.0540079999999,208.8543689999999,210.7236979999999,416.8663620000001,416.8663620000001,208.0332159999999,220.9036679999999,202.36837700000007,228.79938499999992,142.48202600000005,143.89287800000005,153.72296100000005,143.28680400000005,134.513365,123.142798,121.29411999999999,123.75249099999999,143.187772,186.227206,186.17854799999998,184.78744000000003,194.15004000000002,194.371824,205.04713100000004,192.8751530000001,194.35168900000005,192.63252700000004,193.75526200000004,166.12000899999998,165.372011,181.97377700000007,202.66171000000014,175.26786899999996,175.31531199999995,343.96170999999987,175.55641599999996,181.80635499999997,343.96170999999987,126.04902399999996,114.79270700000001,110.07926400000001,115.48610700000002,113.65865200000002,122.79100799999999,139.61285200000003,210.96710399999992,133.869065,113.97216399999999,116.55672200000002,126.48707200000001,210.96710399999992,114.26299600000002,120.51347600000001,112.688694,232.7266599999999,232.7266599999999,190.392127,186.76156999999995,187.26058299999997,193.68563099999994,101.56095899999998,96.451423,90.04495000000001,93.22419200000002,90.74912300000003,159.12906899999996,150.35902799999994,305.86968799999994,150.29462499999994,453.549207,143.02630499999995,148.430194,149.25149699999994,453.549207,152.5064619999999,153.41051099999996,453.549207,305.86968799999994,151.69441499999996,147.39753299999992,152.01583499999998,125.67506900000001,135.60522500000002,318.35003399999994,156.75596399999998,133.70960100000002,153.976904,138.16108599999995,132.434816,137.99800799999997,146.96054999999998,140.462888,289.5348299999999,137.193743,137.25235800000002,135.61976499999997,137.794034,138.28570399999995,140.23311799999996,137.23303699999997,138.635255,143.82071,136.81773699999997,152.83752399999992,318.35003399999994,146.156184,144.535023,150.56214699999998,148.60573799999997,289.5348299999999,150.97308199999998,142.26920899999996,136.649213,154.19308800000002,154.56396800000002,149.708002,294.2597719999998,294.2597719999998,141.76898200000002,155.16516900000002,89.087132,92.66360900000002,92.32121499999998,89.70246600000002,85.71409800000002,90.32733499999999,90.29891800000003,126.00697500000003,125.21179500000002,205.61670800000005,190.43612000000002,184.63146000000006,182.299688,181.65780900000001,201.24353000000016,196.46167000000014,200.15547500000017,148.480307,157.991563,156.738802,157.636492,158.64697900000004,157.32811600000008,467.2971930000002,467.2971930000002,467.2971930000002,124.06502500000005,124.58342100000006,144.21721500000007,143.72856700000008,
